[2026-09-25T16:50:59.671Z] !! poll start: /home/sahur/orca/workspaces/RouteLoom/hil-bench/host/target/debug/routeloomctl --socket /tmp/routeloom-hil-2026-09-26.sock deliveries every 0.5s
[2026-09-25T16:52:11.197Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:11.697Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:12.197Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:12.697Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:13.198Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:13.698Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:14.198Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:14.698Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:15.198Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:15.698Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:16.199Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:16.698Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:17.199Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:17.700Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:18.200Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:18.699Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:19.199Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:19.700Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:20.200Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:20.701Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:21.200Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:21.700Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:22.200Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:22.701Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:23.201Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:23.702Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:24.201Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:24.701Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:25.202Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:25.702Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:26.201Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:26.702Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:27.202Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:27.702Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:28.203Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:28.703Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:29.203Z] {"deliveries":[{"request":1,"destination":2,"state":"expired","reason":"DEADLINE_EXPIRED","msg_session":103,"msg_seq":1,"updated_ms":1790355064679}]}
[2026-09-25T16:52:29.690Z] !! poll stopped
